Date,Close,Open,High,Low,Adj Close,Volume
1994/3/22,2141.699951,2134.699951,2153.379883,2134.699951,2141.699951,0
1994/3/23,2162.959961,2152.669922,2168.72998,2152.669922,2162.959961,0
1994/3/24,2144.360107,2164.139893,2169.139893,2138.050049,2144.360107,0
1994/3/25,2144,2138.629883,2148.419922,2130.25,2144,0
1994/3/28,2167.719971,2109.620117,2176.060059,2109.620117,2167.719971,0
1994/3/29,2162.820068,2174.949951,2181.570068,2161.219971,2162.820068,0
1994/3/30,2151.840088,2152.219971,2158.100098,2136,2151.840088,0
1994/3/31,2142.879883,2141.76001,2145.909912,2131.639893,2142.879883,0
1994/4/1,null,null,null,null,null,null
1994/4/4,null,null,null,null,null,null
1994/4/5,2177.090088,2134.25,2177.090088,2130.580078,2177.090088,0
1994/4/6,2184.889893,2187.47998,2196.189941,2183.469971,2184.889893,0
1994/4/7,2202.570068,2193.280029,2218.169922,2188.100098,2202.570068,0
1994/4/8,2203.179932,2211.669922,2215.429932,2197.919922,2203.179932,0
1994/4/11,2224.850098,2211.76001,2229.889893,2211.550049,2224.850098,0
1994/4/12,2211.189941,2232.560059,2233.080078,2206.850098,2211.189941,0
1994/4/13,2215.189941,2211.330078,2215.189941,2206.030029,2215.189941,0
1994/4/14,2198.23999,2217.72998,2219.399902,2191.560059,2198.23999,0
1994/4/15,2211.919922,2203.76001,2211.919922,2199.659912,2211.919922,0
1994/4/18,2218.370117,2221.820068,2234.199951,2216.540039,2218.370117,0
1994/4/19,2193.889893,2224.030029,2224.280029,2172.610107,2193.889893,0
1994/4/20,2194.090088,2191.76001,2207.379883,2182.939941,2194.090088,0
1994/4/21,2194.409912,2199.459961,2205.73999,2192.899902,2194.409912,0
1994/4/22,2218.129883,2204.27002,2219.870117,2204.27002,2218.129883,0
1994/4/25,2208.679932,2210.52002,2213.830078,2200.060059,2208.679932,0
1994/4/26,2241.360107,2214.939941,2245.48999,2213.580078,2241.360107,0
1994/4/27,2256.97998,2250.189941,2262.419922,2250.189941,2256.97998,0
1994/4/28,2237.820068,2265.159912,2267.600098,2237.820068,2237.820068,0
1994/4/29,2252.51001,2234.629883,2253.629883,2234.040039,2252.51001,0
1994/5/2,2266.719971,2261.22998,2277.949951,2261.22998,2266.719971,0
1994/5/3,2261.709961,2270.790039,2270.790039,2250.310059,2261.709961,0
1994/5/4,2241.850098,2257.439941,2261.469971,2240.5,2241.850098,0
1994/5/5,2249.780029,2245.73999,2249.780029,2225.77002,2249.780029,0
1994/5/6,2233.550049,2251.040039,2251.790039,2222.47998,2233.550049,0
1994/5/9,2218.77002,2226.149902,2226.149902,2215.01001,2218.77002,0
1994/5/10,2241.340088,2222.639893,2246.060059,2221.72998,2241.340088,0
1994/5/11,2248.02002,2249.909912,2251.790039,2238.360107,2248.02002,0
1994/5/12,null,null,null,null,null,null
1994/5/13,2257.330078,2255.52002,2261.77002,2254.01001,2257.330078,0
1994/5/16,2272.959961,2263,2273.719971,2262.449951,2272.959961,0
1994/5/17,2268.110107,2274.050049,2275.320068,2258.699951,2268.110107,0
1994/5/18,2254.209961,2277.629883,2281.719971,2253.860107,2254.209961,0
1994/5/19,2245.790039,2252.580078,2255.429932,2242.030029,2245.790039,0
1994/5/20,2238.969971,2246.120117,2250.399902,2236.929932,2238.969971,0
1994/5/23,null,null,null,null,null,null
1994/5/24,2188.01001,2228.459961,2228.459961,2177.719971,2188.01001,0
1994/5/25,2137.560059,2189.959961,2193.810059,2128.409912,2137.560059,0
1994/5/26,2146,2144.379883,2151.5,2129.02002,2146,0
1994/5/27,2112.800049,2149.629883,2161.320068,2112.179932,2112.800049,0
1994/5/30,2129.76001,2120.199951,2129.879883,2116.51001,2129.76001,0
1994/5/31,2137.340088,2113.600098,2140.169922,2108.909912,2137.340088,0
1994/6/1,2113.620117,2143.620117,2146.620117,2113.389893,2113.620117,0
1994/6/2,null,null,null,null,null,null
1994/6/3,2158.879883,2124.639893,2158.879883,2121.969971,2158.879883,0
1994/6/6,2163.590088,2165.280029,2170.25,2159.939941,2163.590088,0
1994/6/7,2131.800049,2159.439941,2159.820068,2123.669922,2131.800049,0
1994/6/8,2143.929932,2126.02002,2151.050049,2119.790039,2143.929932,0
1994/6/9,2131.139893,2140.399902,2140.719971,2124.5,2131.139893,0
1994/6/10,2143.580078,2136.090088,2143.580078,2132.040039,2143.580078,0
1994/6/13,2084.419922,2141.340088,2143.330078,2084.419922,2084.419922,0
1994/6/14,2088.439941,2087.850098,2089.340088,2048.73999,2088.439941,0
1994/6/15,2073.209961,2089.47998,2089.47998,2065.360107,2073.209961,0
1994/6/16,2047.290039,2058.830078,2059.77002,2040.890015,2047.290039,0
1994/6/17,2031.800049,2054.659912,2065.629883,2029.97998,2031.800049,0
1994/6/20,1986.420044,2012.329956,2014.400024,1953.150024,1986.420044,0
1994/6/21,1957.079956,1984.680054,1992.380005,1955.119995,1957.079956,0
1994/6/22,2004.930054,1956.880005,2006.680054,1956.859985,2004.930054,0
1994/6/23,2032.52002,2021.349976,2033.650024,2011.939941,2032.52002,0
1994/6/24,2005.069946,2014.699951,2019.109985,1995.969971,2005.069946,0
1994/6/27,2000.47998,1981.890015,2002.5,1973.150024,2000.47998,0
1994/6/28,2022.25,2013.22998,2030.97998,2011.52002,2022.25,0
1994/6/29,2042.449951,2019.420044,2045.339966,2018.719971,2042.449951,0
1994/6/30,2020.849976,2047.819946,2057.800049,2019.469971,2020.849976,0
1994/7/1,2040.689941,2024.73999,2040.780029,2019.650024,2040.689941,0
1994/7/4,2061.699951,2047.680054,2061.699951,2047.660034,2061.699951,0
1994/7/5,2034.640015,2068.360107,2068.360107,2029.400024,2034.640015,0
1994/7/6,2031.329956,2027.969971,2038.98999,2026.73999,2031.329956,0
1994/7/7,2049.100098,2036.060059,2052.399902,2035.72998,2049.100098,0
1994/7/8,2047.829956,2052.22998,2053.169922,2039.219971,2047.829956,0
1994/7/11,2069.459961,2044.709961,2071.820068,2044.410034,2069.459961,0
1994/7/12,2048.570068,2072.48999,2073.77002,2039.660034,2048.570068,0
1994/7/13,2051.25,2055.719971,2061.310059,2047.469971,2051.25,0
1994/7/14,2070.709961,2051.47998,2071.090088,2051.47998,2070.709961,0
1994/7/15,2103.540039,2073.709961,2104.48999,2070.620117,2103.540039,0
1994/7/18,2116.959961,2095.25,2117.360107,2086.23999,2116.959961,0
1994/7/19,2129.860107,2122.429932,2133.219971,2118.889893,2129.860107,0
1994/7/20,2120.969971,2130.110107,2145.209961,2117.090088,2120.969971,0
1994/7/21,2126.75,2123.370117,2127.689941,2104.919922,2126.75,0
1994/7/22,2148.22998,2129.800049,2154.419922,2124.189941,2148.22998,0
1994/7/25,2144.209961,2138.620117,2148.060059,2131.149902,2144.209961,0
1994/7/26,2163.320068,2148.48999,2168.780029,2143.090088,2163.320068,0
1994/7/27,2135.929932,2165.97998,2166.459961,2132.810059,2135.929932,0
1994/7/28,2134.120117,2126.5,2136.469971,2121.01001,2134.120117,0
1994/7/29,2152.189941,2141.820068,2157.370117,2138.01001,2152.189941,0
1994/8/1,2161.5,2150.580078,2161.939941,2150.580078,2161.5,0
1994/8/2,2193.629883,2172.469971,2196.889893,2170.080078,2193.629883,0
1994/8/3,2190.830078,2193.97998,2199.129883,2187.909912,2190.830078,0
1994/8/4,2176.659912,2197.22998,2197.22998,2175.959961,2176.659912,0
1994/8/5,2188.810059,2172.199951,2189.149902,2171.120117,2188.810059,0
1994/8/8,2182.320068,2188.909912,2188.97998,2176.320068,2182.320068,0
1994/8/9,2160.560059,2185.629883,2185.629883,2156.100098,2160.560059,0
1994/8/10,2166.51001,2155.100098,2167.129883,2154.969971,2166.51001,0
1994/8/11,2156.310059,2174.199951,2177.459961,2146.530029,2156.310059,0
1994/8/12,2133.73999,2139.870117,2140.27002,2119.570068,2133.73999,0
1994/8/15,2134.340088,2140.360107,2140.360107,2127.399902,2134.340088,0
1994/8/16,2152.649902,2133.76001,2158.129883,2133.75,2152.649902,0
1994/8/17,2166.560059,2164.459961,2169.870117,2157.580078,2166.560059,0
1994/8/18,2151.439941,2163.659912,2173.830078,2150.570068,2151.439941,0
1994/8/19,2143.840088,2145.429932,2150.469971,2141.469971,2143.840088,0
1994/8/22,2113.370117,2141.159912,2146.409912,2108.959961,2113.370117,0
1994/8/23,2121.25,2112.550049,2121.25,2094.120117,2121.25,0
1994/8/24,2132.97998,2116.219971,2134.949951,2111.02002,2132.97998,0
1994/8/25,2153.47998,2144.379883,2158.27002,2143.709961,2153.47998,0
1994/8/26,2190.580078,2148.699951,2191.800049,2143.219971,2190.580078,0
1994/8/29,2215.719971,2179.780029,2227.699951,2179.780029,2215.719971,0
1994/8/30,2205.820068,2215.449951,2219.98999,2204.209961,2205.820068,0
1994/8/31,2207.090088,2202.620117,2222.949951,2195.370117,2207.090088,0
1994/9/1,2185.780029,2209.570068,2213.689941,2185.27002,2185.780029,0
1994/9/2,2197.379883,2187.5,2215.75,2187.5,2197.379883,0
1994/9/5,2173.600098,2188.129883,2191.959961,2163.300049,2173.600098,0
1994/9/6,2158.070068,2169.379883,2172.909912,2157.820068,2158.070068,0
1994/9/7,2167.679932,2163.25,2172.969971,2159.709961,2167.679932,0
1994/9/8,2178.100098,2174.27002,2179.27002,2170.830078,2178.100098,0
1994/9/9,2155.580078,2179.600098,2192.290039,2154.060059,2155.580078,0
1994/9/12,2155.810059,2156.340088,2157.060059,2146.620117,2155.810059,0
1994/9/13,2157.149902,2152.560059,2157.159912,2136.48999,2157.149902,0
1994/9/14,2118.169922,2149.620117,2149.780029,2114.48999,2118.169922,0
1994/9/15,2129.360107,2120.909912,2130.5,2115.290039,2129.360107,0
1994/9/16,2097.449951,2135.820068,2136.290039,2096.52002,2097.449951,0
1994/9/19,2100.550049,2102.909912,2104.090088,2094.429932,2100.550049,0
1994/9/20,2059.149902,2102.889893,2102.889893,2059.070068,2059.149902,0
1994/9/21,2067.169922,2051.679932,2087.139893,2051.409912,2067.169922,0
1994/9/22,2072.810059,2072.959961,2086.709961,2066.909912,2072.810059,0
1994/9/23,2097.330078,2077.949951,2107.120117,2076.459961,2097.330078,0
1994/9/26,2057.830078,2097.080078,2099.399902,2056.540039,2057.830078,0
1994/9/27,2056.889893,2053.540039,2064.659912,2051.580078,2056.889893,0
1994/9/28,2070.360107,2063.73999,2073.850098,2063.73999,2070.360107,0
1994/9/29,2016.079956,2060.419922,2060.969971,2010.75,2016.079956,0
1994/9/30,2002.300049,2009.949951,2014.469971,1984.650024,2002.300049,0
1994/10/3,null,null,null,null,null,null
1994/10/4,1988.670044,1995.800049,1995.800049,1978.569946,1988.670044,0
1994/10/5,1946.48999,1978.119995,1979.680054,1930.550049,1946.48999,0
1994/10/6,1965.410034,1955.75,1965.410034,1948.069946,1965.410034,0
1994/10/7,1977.670044,1962.420044,1979.969971,1955.650024,1977.670044,0
1994/10/10,2048.560059,1987.599976,2048.560059,1987.150024,2048.560059,0
1994/10/11,2087.709961,2045.410034,2088.879883,2045.410034,2087.709961,0
1994/10/12,2072.679932,2087.959961,2090.040039,2068.090088,2072.679932,0
1994/10/13,2108.080078,2064.409912,2112.919922,2061.98999,2108.080078,0
1994/10/14,2118.52002,2099.149902,2118.919922,2093.02002,2118.52002,0
1994/10/17,2095.580078,2106.959961,2147.030029,2090.689941,2095.580078,0
1994/10/18,2069.580078,2094.090088,2094.209961,2068.27002,2069.580078,0
1994/10/19,2058.129883,2071.040039,2074.790039,2046.650024,2058.129883,0
1994/10/20,2048.149902,2047.160034,2072.47998,2046.98999,2048.149902,0
1994/10/21,2016.599976,2043.060059,2043.119995,2007.189941,2016.599976,0
1994/10/24,2022.640015,2020.26001,2026.339966,2015.349976,2022.640015,0
1994/10/25,1995.849976,2009.880005,2009.880005,1975.439941,1995.849976,0
1994/10/26,2009.449951,2003.359985,2024.959961,2003.359985,2009.449951,0
1994/10/27,2026.369995,2014.589966,2026.369995,2013.109985,2026.369995,0
1994/10/28,2064.860107,2032.890015,2065.580078,2032.560059,2064.860107,0
1994/10/31,2061.580078,2076.939941,2082.169922,2060.780029,2061.580078,0
1994/11/1,2066.179932,2052.219971,2070.030029,2047.609985,2066.179932,0
1994/11/2,2039.910034,2057.77002,2059.22998,2038.060059,2039.910034,0
1994/11/3,2061.370117,2045.719971,2062.449951,2036.719971,2061.370117,0
1994/11/4,2069.389893,2066.330078,2076.889893,2062.919922,2069.389893,0
1994/11/7,2043.300049,2056.709961,2057.550049,2040.189941,2043.300049,0
1994/11/8,2056.360107,2045.349976,2057.219971,2045.349976,2056.360107,0
1994/11/9,2090.780029,2064.449951,2090.780029,2064.25,2090.780029,0
1994/11/10,2098.040039,2091.370117,2101.360107,2076.659912,2098.040039,0
1994/11/11,2073.669922,2078.530029,2092.300049,2072.98999,2073.669922,0
1994/11/14,2091.040039,2086.610107,2093.370117,2086.310059,2091.040039,0
1994/11/15,2112.209961,2098.429932,2115.899902,2098,2112.209961,0
1994/11/16,null,null,null,null,null,null
1994/11/17,2091.939941,2104.879883,2105.98999,2091.939941,2091.939941,0
1994/11/18,2089.47998,2100.97998,2100.97998,2078.51001,2089.47998,0
1994/11/21,2097.199951,2099.570068,2104.620117,2096.919922,2097.199951,0
1994/11/22,2073.290039,2091.139893,2095.870117,2064.070068,2073.290039,0
1994/11/23,2040.050049,2043.359985,2043.359985,2025.359985,2040.050049,0
1994/11/24,2058.790039,2041.650024,2063.26001,2041.650024,2058.790039,0
1994/11/25,2056.27002,2065.580078,2069.73999,2045.969971,2056.27002,0
1994/11/28,2050.820068,2060.540039,2071.310059,2047.359985,2050.820068,0
1994/11/29,2036.23999,2054.969971,2055.969971,2034.72998,2036.23999,0
1994/11/30,2057.280029,2039.699951,2057.280029,2035.48999,2057.280029,0
1994/12/1,2045.540039,2054.159912,2054.159912,2044.439941,2045.540039,0
1994/12/2,2042.380005,2035.72998,2046.439941,2035.589966,2042.380005,0
1994/12/5,2067.26001,2054.909912,2073.120117,2054.909912,2067.26001,0
1994/12/6,2046.98999,2072.25,2072.939941,2042.01001,2046.98999,0
1994/12/7,2044.040039,2047.800049,2058.449951,2041.560059,2044.040039,0
1994/12/8,2041.849976,2045.48999,2048.120117,2038.869995,2041.849976,0
1994/12/9,2024.189941,2034.400024,2035.060059,2022.449951,2024.189941,0
1994/12/12,2003.640015,2026.199951,2033.819946,1998.199951,2003.640015,0
1994/12/13,2019.130005,2008.22998,2019.310059,2002.930054,2019.130005,0
1994/12/14,2040.939941,2017.650024,2040.939941,2016.97998,2040.939941,0
1994/12/15,2054.22998,2046.900024,2060.909912,2045.439941,2054.22998,0
1994/12/16,2069.899902,2059.939941,2071.120117,2059.75,2069.899902,0
1994/12/19,2066.590088,2080.070068,2086.320068,2066.47998,2066.590088,0
1994/12/20,2080.159912,2063.98999,2082.379883,2063.98999,2080.159912,0
1994/12/21,2095.5,2084.169922,2095.820068,2082.919922,2095.5,0
1994/12/22,2102.25,2100.969971,2103.800049,2093.26001,2102.25,0
1994/12/23,2100.97998,2102.909912,2104.439941,2092.669922,2100.97998,0
1994/12/26,null,null,null,null,null,null
1994/12/27,2110.77002,2103.590088,2112.350098,2103.590088,2110.77002,0
1994/12/28,2097.340088,2116.25,2116.320068,2096.129883,2097.340088,0
1994/12/29,2074.679932,2092.959961,2093.080078,2071.330078,2074.679932,0
1994/12/30,2097.51001,2095.800049,2098.879883,2095.800049,2097.51001,0
1995/1/2,2079.189941,2091.469971,2092.330078,2078.459961,2079.189941,0
1995/1/3,2068.919922,2079.199951,2079.639893,2065.449951,2068.919922,0
1995/1/4,2072.899902,2076.120117,2081.149902,2071.629883,2072.899902,0
1995/1/5,2051.459961,2074.959961,2075,2050.600098,2051.459961,0
1995/1/6,2058.199951,2049.120117,2059.02002,2045.829956,2058.199951,0
1995/1/9,2053.409912,2061.610107,2068.669922,2052.050049,2053.409912,0
1995/1/10,2062.080078,2049.889893,2062.080078,2042.219971,2062.080078,0
1995/1/11,2061.76001,2059.070068,2067.580078,2052.98999,2061.76001,0
1995/1/12,2059.679932,2069.939941,2071.320068,2053.280029,2059.679932,0
1995/1/13,2064.139893,2061.199951,2066.399902,2057.550049,2064.139893,0
1995/1/16,2088.25,2071.26001,2094.050049,2070.219971,2088.25,0
1995/1/17,2081.389893,2092.810059,2095.5,2076.969971,2081.389893,0
1995/1/18,2085.620117,2079.389893,2086.649902,2075.600098,2085.620117,0
1995/1/19,2079.600098,2088.929932,2092.949951,2077.889893,2079.600098,0
1995/1/20,2050.860107,2072.959961,2072.959961,2048.75,2050.860107,0
1995/1/23,2013.030029,2036.790039,2036.829956,2007.099976,2013.030029,0
1995/1/24,2027.670044,2024.040039,2032.540039,2019,2027.670044,0
1995/1/25,2026.969971,2021.290039,2028.449951,2013.77002,2026.969971,0
1995/1/26,2040.790039,2035.699951,2041.430054,2030.380005,2040.790039,0
1995/1/27,2030.560059,2032.689941,2035.560059,2022.969971,2030.560059,0
1995/1/30,2026.680054,2027.810059,2035.680054,2026.680054,2026.680054,0
1995/1/31,2024.819946,2026.660034,2029.839966,2018.339966,2024.819946,0
1995/2/1,2047.439941,2028.699951,2050.070068,2026.719971,2047.439941,0
1995/2/2,2038.459961,2046.339966,2046.410034,2038.030029,2038.459961,0
1995/2/3,2077.939941,2041.48999,2079.090088,2041.280029,2077.939941,0
1995/2/6,2085.080078,2084.97998,2093.120117,2083.159912,2085.080078,0
1995/2/7,2093.01001,2085.159912,2097.360107,2085.159912,2093.01001,0
1995/2/8,2087.780029,2095.800049,2095.800049,2084.719971,2087.780029,0
1995/2/9,2117.800049,2086.090088,2128.560059,2082.959961,2117.800049,0
1995/2/10,2127.560059,2123.959961,2136.429932,2123.959961,2127.560059,0
1995/2/13,2118.959961,2123.27002,2126.290039,2116.370117,2118.959961,0
1995/2/14,2128.330078,2124.550049,2135.01001,2123.919922,2128.330078,0
1995/2/15,2135.48999,2126.780029,2137.830078,2121.810059,2135.48999,0
1995/2/16,2112.060059,2142.939941,2149.860107,2107,2112.060059,0
1995/2/17,2119.290039,2106.580078,2126.850098,2099.709961,2119.290039,0
1995/2/20,2101.97998,2110.5,2110.5,2101.120117,2101.97998,0
1995/2/21,2101.820068,2107.25,2107.25,2091.929932,2101.820068,0
1995/2/22,2096.26001,2093.030029,2098.23999,2085.820068,2096.26001,0
1995/2/23,2126.439941,2100.419922,2127.77002,2100.419922,2126.439941,0
1995/2/24,2117.590088,2125.939941,2129.459961,2112.370117,2117.590088,0
1995/2/27,2106.050049,2102.139893,2108.47998,2090.530029,2106.050049,0
1995/2/28,2097.850098,2111.370117,2111.439941,2097.300049,2097.850098,0
1995/3/1,2127.209961,2100.199951,2131.370117,2100.199951,2127.209961,0
1995/3/2,2116.639893,2129.469971,2131.77002,2115.01001,2116.639893,0
1995/3/3,2094.159912,2113.550049,2116.340088,2092.449951,2094.159912,0
1995/3/6,2069.949951,2086.800049,2092.98999,2060.610107,2069.949951,0
1995/3/7,2041.26001,2077.120117,2087.23999,2039.839966,2041.26001,0
1995/3/8,2029.380005,2017.599976,2035.849976,2013.670044,2029.380005,0
1995/3/9,1989.199951,2041.459961,2045.540039,1984.170044,1989.199951,0
1995/3/10,2008.849976,1992.459961,2014.180054,1965.48999,2008.849976,0
1995/3/13,1974.140015,2009.410034,2013.119995,1974.140015,1974.140015,0
1995/3/14,2022.5,1973.300049,2023.369995,1965.069946,2022.5,0
1995/3/15,1995.219971,2023.689941,2023.689941,1995.219971,1995.219971,0
1995/3/16,2016.150024,2003.359985,2016.150024,1992.170044,2016.150024,0
1995/3/17,1979.52002,2019.280029,2019.280029,1974.630005,1979.52002,0
1995/3/20,1984.98999,1979.380005,1992.709961,1979.26001,1984.98999,0
1995/3/21,1984.150024,1991.069946,2010.930054,1973.949951,1984.150024,0
1995/3/22,1978.069946,1979.339966,1990.540039,1971.76001,1978.069946,0
1995/3/23,1935.079956,1977.150024,1977.150024,1913.420044,1935.079956,0
1995/3/24,1935.869995,1940.98999,1943.459961,1918.390015,1935.869995,0
1995/3/27,1928.819946,1944.26001,1956.829956,1928.719971,1928.819946,0
1995/3/28,1911.699951,1931.52002,1945.449951,1896.550049,1911.699951,0
1995/3/29,1918.849976,1903.76001,1921.300049,1891.709961,1918.849976,0
1995/3/30,1949.76001,1924.189941,1966.839966,1923.73999,1949.76001,0
1995/3/31,1914.689941,1955.089966,1955.589966,1910.079956,1914.689941,0
1995/4/3,1934.959961,1916.170044,1943.77002,1908.829956,1934.959961,0
1995/4/4,1965.680054,1940.339966,1972.420044,1939.319946,1965.680054,0
1995/4/5,1972.589966,1966.469971,1977.280029,1961.670044,1972.589966,0
1995/4/6,1976.52002,1961.02002,1987.530029,1954.97998,1976.52002,0
1995/4/7,1978.709961,1976.439941,1987.069946,1975.660034,1978.709961,0
1995/4/10,1980.810059,1986.959961,1993.969971,1968.969971,1980.810059,0
1995/4/11,1979.26001,1988.72998,1993.130005,1978.800049,1979.26001,0
1995/4/12,1991.079956,1976.810059,1991.719971,1976.810059,1991.079956,0
1995/4/13,1982.98999,1994.48999,1994.51001,1981.089966,1982.98999,0
1995/4/14,null,null,null,null,null,null
1995/4/17,null,null,null,null,null,null
1995/4/18,1954.619995,1971.150024,1971.150024,1953.790039,1954.619995,0
1995/4/19,1943.880005,1944.77002,1951.540039,1938.73999,1943.880005,0
1995/4/20,1955.329956,1949.959961,1959.060059,1946.810059,1955.329956,0
1995/4/21,1987.699951,1963.670044,1990.089966,1963.290039,1987.699951,0
1995/4/24,1978.969971,1983,1990.119995,1971.349976,1978.969971,0
1995/4/25,2007.569946,1988.439941,2014.099976,1985.97998,2007.569946,0
1995/4/26,2028.52002,2014.199951,2030.380005,2012.079956,2028.52002,0
1995/4/27,2024.25,2031.839966,2031.839966,2018.939941,2024.25,0
1995/4/28,2017.949951,2024.869995,2028.540039,2015.709961,2017.949951,0
1995/5/1,null,null,null,null,null,null
1995/5/2,2036.469971,2022.810059,2037.869995,2022.810059,2036.469971,0
1995/5/3,2037.98999,2040.640015,2041.430054,2027.319946,2037.98999,0
1995/5/4,2034.150024,2046.030029,2052.659912,2029.619995,2034.150024,0
1995/5/5,2021.219971,2031.709961,2033.910034,2020.52002,2021.219971,0
1995/5/8,2030.650024,2021.040039,2030.650024,2018.900024,2030.650024,0
1995/5/9,2050.659912,2037.25,2053.060059,2037.25,2050.659912,0
1995/5/10,2064.409912,2054.590088,2067.219971,2052.48999,2064.409912,0
1995/5/11,2086.409912,2069.060059,2086.409912,2058.23999,2086.409912,0
1995/5/12,2102.399902,2100.860107,2104.51001,2091.98999,2102.399902,0
1995/5/15,2092,2097.199951,2100.25,2086.52002,2092,0
1995/5/16,2109.360107,2087.189941,2116.679932,2082.060059,2109.360107,0
1995/5/17,2088.98999,2112.550049,2112.580078,2086.290039,2088.98999,0
1995/5/18,2083.800049,2085.199951,2098.139893,2081.080078,2083.800049,0
1995/5/19,2064.419922,2065.389893,2070.379883,2052.889893,2064.419922,0
1995/5/22,2096.870117,2069.360107,2097.350098,2068.199951,2096.870117,0
1995/5/23,2083.550049,2097.600098,2101.709961,2078.719971,2083.550049,0
1995/5/24,2105.879883,2092.629883,2113.070068,2092.629883,2105.879883,0
1995/5/25,null,null,null,null,null,null
1995/5/26,2065.709961,2091.060059,2091.060059,2065.709961,2065.709961,0
1995/5/29,2069.26001,2059.22998,2069.530029,2058.23999,2069.26001,0
1995/5/30,2081.459961,2072.409912,2088.360107,2072.409912,2081.459961,0
1995/5/31,2099.949951,2089.290039,2100.100098,2083.379883,2099.949951,0
1995/6/1,2119.23999,2116.639893,2135.370117,2112.870117,2119.23999,0
1995/6/2,2132.719971,2121.429932,2139.320068,2117.310059,2132.719971,0
1995/6/5,null,null,null,null,null,null
1995/6/6,2154.169922,2141.550049,2154.649902,2139.600098,2154.169922,0
1995/6/7,2136.719971,2144.47998,2144.47998,2135.139893,2136.719971,0
1995/6/8,2137.209961,2138.340088,2143.929932,2130.050049,2137.209961,0
1995/6/9,2107.159912,2128.620117,2129.290039,2106.810059,2107.159912,0
1995/6/12,2127.790039,2101.570068,2129.919922,2101.350098,2127.790039,0
1995/6/13,2124.25,2129.149902,2130.870117,2112.879883,2124.25,0
1995/6/14,2124.840088,2132.48999,2137.75,2121.719971,2124.840088,0
1995/6/15,null,null,null,null,null,null
1995/6/16,2125.060059,2123.679932,2127.590088,2111.090088,2125.060059,0
1995/6/19,2154.129883,2120.290039,2156.120117,2120.290039,2154.129883,0
1995/6/20,2140.360107,2157.219971,2162.550049,2134.040039,2140.360107,0
1995/6/21,2144.879883,2143.810059,2152.889893,2142.47998,2144.879883,0
1995/6/22,2162.389893,2138.679932,2166.030029,2134.959961,2162.389893,0
1995/6/23,2138.219971,2168.629883,2174.139893,2131.439941,2138.219971,0
1995/6/26,2137.360107,2137.850098,2146.360107,2128.070068,2137.360107,0
1995/6/27,2128.98999,2129.679932,2130.659912,2119.429932,2128.98999,0
1995/6/28,2091.300049,2115.179932,2115.179932,2087.649902,2091.300049,0
1995/6/29,2094.679932,2096.419922,2111.060059,2092.469971,2094.679932,0
1995/6/30,2089.040039,2087.370117,2092.179932,2079.860107,2089.040039,0
1995/7/3,2099.679932,2081.01001,2100.47998,2081.01001,2099.679932,0
1995/7/4,2110.129883,2105.870117,2114.97998,2105.870117,2110.129883,0
1995/7/5,2117.629883,2115.050049,2118.75,2103.669922,2117.629883,0
1995/7/6,2111.350098,2117.139893,2125.120117,2110.330078,2111.350098,0
1995/7/7,2163.370117,2132.199951,2163.600098,2132.199951,2163.370117,0
1995/7/10,2184.389893,2173.52002,2184.560059,2171.939941,2184.389893,0
1995/7/11,2194.149902,2180.72998,2201.679932,2173.840088,2194.149902,0
1995/7/12,2200.320068,2191.320068,2200.919922,2182.959961,2200.320068,0
1995/7/13,2193.719971,2210.76001,2217.419922,2192.75,2193.719971,0
1995/7/14,2191.25,2197.469971,2198.179932,2182.169922,2191.25,0
1995/7/17,2201.360107,2196.439941,2205.949951,2196.439941,2201.360107,0
1995/7/18,2183.709961,2195.689941,2197.600098,2183.709961,2183.709961,0
1995/7/19,2195.310059,2178.159912,2196.22998,2174.050049,2195.310059,0
1995/7/20,2183.52002,2177.310059,2191.02002,2172.469971,2183.52002,0
1995/7/21,2196.540039,2193.159912,2202.449951,2192.949951,2196.540039,0
1995/7/24,2232.02002,2199.52002,2232.27002,2196.919922,2232.02002,0
1995/7/25,2232.22998,2233.080078,2236.459961,2224.679932,2232.22998,0
1995/7/26,2237.72998,2241.449951,2246.52002,2235.26001,2237.72998,0
1995/7/27,2239.360107,2233.590088,2240.159912,2229.22998,2239.360107,0
1995/7/28,2217.909912,2241.149902,2242.25,2215.110107,2217.909912,0
1995/7/31,2222.51001,2215.27002,2222.550049,2212.189941,2222.51001,0
1995/8/1,2211.26001,2225.669922,2229.719971,2210.850098,2211.26001,0
1995/8/2,2249.600098,2222.27002,2255.840088,2222.26001,2249.600098,0
1995/8/3,2234.860107,2248.060059,2249.320068,2229.889893,2234.860107,0
1995/8/4,2236.679932,2235.169922,2242.01001,2233.75,2236.679932,0
1995/8/7,2244.560059,2240.120117,2250.120117,2239.919922,2244.560059,0
1995/8/8,2236.889893,2250.340088,2250.340088,2233.72998,2236.889893,0
1995/8/9,2222.280029,2234.169922,2236.830078,2218.810059,2222.280029,0
1995/8/10,2236.719971,2224.72998,2236.719971,2214.870117,2236.719971,0
1995/8/11,2228.439941,2239.719971,2240.540039,2223.73999,2228.439941,0
1995/8/14,2211.030029,2225.719971,2226.110107,2203.050049,2211.030029,0
1995/8/15,2236.72998,2218.110107,2245.530029,2218.110107,2236.72998,0
1995/8/16,2251.639893,2248.149902,2260.98999,2248.149902,2251.639893,0
1995/8/17,2253.929932,2255.379883,2263.929932,2246.73999,2253.929932,0
